"","name","n","p","m","N","sigma","ratio","averaged","centralized"
"14859",logistic,808,50,10,8080,10,1.49243916508021,0.047274874392069,0.0316762488536866
"14860",logistic,808,50,10,8080,10,1.64590038351285,0.0530521125270907,0.0322328818065292
"14861",logistic,808,50,10,8080,10,1.18707530065489,0.0521721757406746,0.0439501821930689
"14862",logistic,808,50,10,8080,10,1.42603369253001,0.0449747140683974,0.0315383250087206
"14863",logistic,808,50,10,8080,10,1.34450814705988,0.0565521321272786,0.0420615763846018
"14864",logistic,808,50,10,8080,10,1.46184795210288,0.0443525018305654,0.0303400239175108
"14865",logistic,808,50,10,8080,10,1.45832932725108,0.0357875841486099,0.0245401251143105
"14866",logistic,808,50,10,8080,10,1.29407974390044,0.0358528074388467,0.0277052535655833
"14867",logistic,808,50,10,8080,10,1.46552672273033,0.0361395615711889,0.0246597765913537
"14868",logistic,808,50,10,8080,10,1.62691386703283,0.0301206905276605,0.0185140044215093
"14869",logistic,808,50,10,8080,10,1.53900994750542,0.0406124013884896,0.0263886542476987
"14870",logistic,808,50,10,8080,10,1.3383519999303,0.0447813150517192,0.033460042689854
"14871",logistic,808,50,10,8080,10,1.27272483290555,0.0487373842436957,0.0382937324578098
"14872",logistic,808,50,10,8080,10,1.40452148499215,0.034987540077269,0.0249106478264122
"14873",logistic,808,50,10,8080,10,1.29638546613953,0.0434073861880408,0.0334833946552197
"14874",logistic,808,50,10,8080,10,1.31967037082057,0.0579364561294797,0.0439022178647954
"14875",logistic,808,50,10,8080,10,1.71775195511584,0.060004845227009,0.0349321943999548
"14876",logistic,808,50,10,8080,10,1.58588376388494,0.0394676872088129,0.0248868726117284
"14877",logistic,808,50,10,8080,10,1.56136253094619,0.0283445781255052,0.0181537455675514
"14878",logistic,808,50,10,8080,10,1.44431857690429,0.029334377746057,0.0203101851732264
"14879",logistic,808,50,10,8080,10,1.28972290776268,0.0591237939549507,0.0458422453374227
"14880",logistic,808,50,10,8080,10,1.48918732005413,0.0458827482778423,0.0308105955912749
"14881",logistic,808,50,10,8080,10,1.44377730028991,0.0397237085007482,0.0275137367049418
"14882",logistic,808,50,10,8080,10,1.35336800575096,0.0427983808563946,0.0316236091547372
"14883",logistic,808,50,10,8080,10,1.42836636048499,0.034661949762247,0.0242668482828717
"14884",logistic,808,50,10,8080,10,1.4864857528097,0.0409029100668725,0.0275165167170687
"14885",logistic,808,50,10,8080,10,1.44938599666877,0.0605772498047098,0.0417951118224813
"14886",logistic,808,50,10,8080,10,1.29821203996928,0.045095828490331,0.0347368743332546
"14887",logistic,808,50,10,8080,10,1.24523901068286,0.0346100880081878,0.0277939316960592
"14888",logistic,808,50,10,8080,10,1.18360642224535,0.0454173634153258,0.0383720150226688
"14889",logistic,808,50,10,8080,10,1.44036309310627,0.0486470195518795,0.0337741363859635
"14890",logistic,808,50,10,8080,10,1.48026173378076,0.0497730160244133,0.0336244698410782
"14891",logistic,808,50,10,8080,10,1.43501915784814,0.0622995359324273,0.043413731162898
"14892",logistic,808,50,10,8080,10,1.70936824913133,0.0364765356087821,0.021339191029972
"14893",logistic,808,50,10,8080,10,1.20286504399673,0.0386800631213219,0.0321566108470496
"14894",logistic,808,50,10,8080,10,1.14511805385196,0.0375371245740033,0.0327801351552666
"14895",logistic,808,50,10,8080,10,1.38291768842901,0.0339462062076964,0.024546801658354
"14896",logistic,808,50,10,8080,10,1.20249577154766,0.0411204297856579,0.0341959038514822
"14897",logistic,808,50,10,8080,10,1.48941981133485,0.0473696649114566,0.0318041055657792
"14898",logistic,808,50,10,8080,10,1.21033905428811,0.0370329851419277,0.0305971991986242
"14899",logistic,808,50,10,8080,10,1.39626429750531,0.0379364834840954,0.0271699874815077
"14900",logistic,808,50,10,8080,10,1.41211893295843,0.0591219113162308,0.0418675155019475
"14901",logistic,808,50,10,8080,10,1.67873019814425,0.0420289040575297,0.0250361279638566
"14902",logistic,808,50,10,8080,10,1.44519634932183,0.0448389013352891,0.0310261656530823
"14903",logistic,808,50,10,8080,10,1.76272292946935,0.0458415450389862,0.0260060978799353
"14904",logistic,808,50,10,8080,10,1.09642222588653,0.0392466134241766,0.0357951640322168
"14905",logistic,808,50,10,8080,10,1.69828060869203,0.0510639222422903,0.030068012306646
"14906",logistic,808,50,10,8080,10,1.6240428859177,0.04246526364346,0.0261478708546936
"14907",logistic,808,50,10,8080,10,1.27373457631811,0.0390023107363512,0.0306204380893013
"14908",logistic,808,50,10,8080,10,1.4822215151004,0.037287603944407,0.0251565663866924
"14909",logistic,808,50,10,8080,10,1.14389505173627,0.038051250981909,0.0332646346569578
"14910",logistic,808,50,10,8080,10,1.31843669664088,0.0290697302121832,0.0220486355440857
"14911",logistic,808,50,10,8080,10,1.12245827695136,0.041193900571804,0.0366997165219256
"14912",logistic,808,50,10,8080,10,1.43911420399055,0.0337022590232187,0.0234187522642505
"14913",logistic,808,50,10,8080,10,1.34592049338289,0.0517465503580317,0.0384469592464337
"14914",logistic,808,50,10,8080,10,1.2427082337851,0.0364658609785402,0.0293438636577394
"14915",logistic,808,50,10,8080,10,1.59546097369844,0.0460038325999808,0.0288341948555089
"14916",logistic,808,50,10,8080,10,1.40896132382338,0.0391138427758838,0.0277607639858729
"14917",logistic,808,50,10,8080,10,1.30842756635358,0.0566225090460304,0.0432752339541652
"14918",logistic,808,50,10,8080,10,1.09620773403619,0.0304689493648477,0.0277948680882431
"14919",logistic,808,50,10,8080,10,1.24218968978635,0.030584750770878,0.0246216427509863
"14920",logistic,808,50,10,8080,10,1.23867933753925,0.0568370523963863,0.0458852026298413
"14921",logistic,808,50,10,8080,10,1.61566816472458,0.0407480848308302,0.02522057791352
"14922",logistic,808,50,10,8080,10,1.3852991260346,0.0343860069706672,0.0248220808953346
"14923",logistic,808,50,10,8080,10,1.60680824869962,0.0449869880620823,0.0279977328337031
"14924",logistic,808,50,10,8080,10,1.60969656087294,0.0529772264282478,0.0329113124274294
"14925",logistic,808,50,10,8080,10,1.2842727555255,0.0261640391883424,0.0203726498719009
"14926",logistic,808,50,10,8080,10,1.51651159695215,0.0567589445992636,0.0374273066644109
"14927",logistic,808,50,10,8080,10,1.34108459213888,0.0577542568775541,0.0430653347418171
"14928",logistic,808,50,10,8080,10,1.34699973724198,0.0385767702169587,0.0286390332161058
"14929",logistic,808,50,10,8080,10,1.16542271851964,0.0324486992865637,0.0278428580213206
"14930",logistic,808,50,10,8080,10,1.40791477113436,0.0475878157854181,0.0338002106101044
"14931",logistic,808,50,10,8080,10,1.30827129357849,0.0348173877695057,0.0266132781024877
"14932",logistic,808,50,10,8080,10,1.15120722328936,0.0341985723347943,0.0297067040954437
"14933",logistic,808,50,10,8080,10,1.22135256510505,0.0388526562095567,0.0318111717448393
"14934",logistic,808,50,10,8080,10,1.52852483697754,0.058998013386102,0.038598007673047
"14935",logistic,808,50,10,8080,10,1.35091633505223,0.0410795823061103,0.0304086798273278
"14936",logistic,808,50,10,8080,10,1.35090767349188,0.039306167395759,0.0290961167569349
"14937",logistic,808,50,10,8080,10,1.84585407038094,0.0640892313324381,0.0347206381917351
"14938",logistic,808,50,10,8080,10,1.59068935794218,0.0414584560100903,0.0260632007142638
"14939",logistic,808,50,10,8080,10,1.2386745141835,0.0352274683507224,0.0284396489532549
"14940",logistic,808,50,10,8080,10,1.12157328616669,0.0368622157788927,0.0328665244024137
"14941",logistic,808,50,10,8080,10,1.27841799035247,0.0362613502559258,0.0283642365248068
"14942",logistic,808,50,10,8080,10,1.49739571875441,0.0435580760424521,0.0290892217046576
"14943",logistic,808,50,10,8080,10,1.30895425301966,0.0444375118594707,0.0339488654832334
"14944",logistic,808,50,10,8080,10,1.45451190322419,0.0538598407013319,0.037029494624239
"14945",logistic,808,50,10,8080,10,1.59568273833863,0.0566627932144969,0.0355100621527637
"14946",logistic,808,50,10,8080,10,1.41965204426366,0.0348540058697092,0.0245510905369683
"14947",logistic,808,50,10,8080,10,1.38918179459513,0.0576982265968164,0.0415339639644732
"14948",logistic,808,50,10,8080,10,1.20686295128344,0.0561078237321929,0.0464906339800431
"14949",logistic,808,50,10,8080,10,1.19565185694201,0.0362891043830995,0.0303508953483434
"14950",logistic,808,50,10,8080,10,1.62732945434484,0.0432303252525506,0.0265651955952306
"14951",logistic,808,50,10,8080,10,1.28853174811513,0.0446000813241552,0.0346131023852509
"14952",logistic,808,50,10,8080,10,1.0890728052938,0.0384421417632129,0.0352980458022201
"14953",logistic,808,50,10,8080,10,1.39830178896309,0.0450763628197656,0.0322365051490008
"14954",logistic,808,50,10,8080,10,1.08272792697328,0.032312599102401,0.0298436923047967
"14955",logistic,808,50,10,8080,10,1.8064449344836,0.0499541343020654,0.0276532837223436
"14956",logistic,808,50,10,8080,10,1.32363663167718,0.0357065136295047,0.0269760693947108
"14957",logistic,808,50,10,8080,10,1.38899348173613,0.0421262700056897,0.030328630450472
"14958",logistic,808,50,10,8080,10,1.30524249826102,0.0471656661295869,0.0361355580993002
"14959",logistic,808,50,10,8080,10,1.49878572112553,0.0397698688987686,0.0265347263042399
"14960",logistic,808,50,10,8080,10,1.40527975219347,0.0306548399408229,0.0218140479808198
"14961",logistic,808,50,10,8080,10,1.13069344085598,0.0286235877535842,0.0253150736701143
"14962",logistic,808,50,10,8080,10,1.50319295757876,0.0487547737183937,0.0324341419194276
"14963",logistic,808,50,10,8080,10,1.68894985468637,0.0415149634396675,0.0245803410471158
"14964",logistic,808,50,10,8080,10,1.10091915848266,0.0336180969199653,0.0305363901254107
"14965",logistic,808,50,10,8080,10,1.36483502315208,0.0335941524138185,0.0246140755797964
"14966",logistic,808,50,10,8080,10,1.38264147742636,0.0486072522955504,0.035155355230647
"14967",logistic,808,50,10,8080,10,1.48633247656256,0.0421784640206674,0.0283775431713728
"14968",logistic,808,50,10,8080,10,1.21002195246194,0.0489328490249658,0.0404396374176567
"14969",logistic,808,50,10,8080,10,1.10284187204842,0.0437369378385666,0.0396583943238659
"14970",logistic,808,50,10,8080,10,1.62712590650101,0.0429407521114922,0.0263905527777089
"14971",logistic,808,50,10,8080,10,1.51873240695918,0.0380391566092647,0.0250466483989941
"14972",logistic,808,50,10,8080,10,1.25558900547806,0.0431357505084668,0.0343549922150227
"14973",logistic,808,50,10,8080,10,1.31069937486295,0.0344013554923683,0.0262465643549767
"14974",logistic,808,50,10,8080,10,1.24621010738627,0.0397534239355214,0.0318994555572158
"14975",logistic,808,50,10,8080,10,1.24054960344935,0.0367165459665823,0.0295969994786923
"14976",logistic,808,50,10,8080,10,1.47026153929907,0.033527047552515,0.0228034581986676
"14977",logistic,808,50,10,8080,10,1.57241231443422,0.0344780344256743,0.0219268407587357
"14978",logistic,808,50,10,8080,10,1.54252591684323,0.0566313372668957,0.0367133781342173
"14979",logistic,808,50,10,8080,10,1.25827501032376,0.0412652762866921,0.0327951170834063
"14980",logistic,808,50,10,8080,10,1.70225949056918,0.0370545142444818,0.0217678411838914
"14981",logistic,808,50,10,8080,10,1.15036951690341,0.0306549088600691,0.0266478800156202
"14982",logistic,808,50,10,8080,10,1.14417671401368,0.0379076804527775,0.0331309665618001
"14983",logistic,808,50,10,8080,10,1.59207015175807,0.0663481023569416,0.0416741073147283
"14984",logistic,808,50,10,8080,10,1.43013219691403,0.0469578579218402,0.0328346274723183
"14985",logistic,808,50,10,8080,10,1.40270570153808,0.0413613833461954,0.0294868576500703
"14986",logistic,808,50,10,8080,10,1.4816326458523,0.0352238023402249,0.0237736408136193
"14987",logistic,808,50,10,8080,10,1.26158270913441,0.0332058411221515,0.0263207801452308
"14988",logistic,808,50,10,8080,10,1.59165026038224,0.0379252427831548,0.0238276232707346
"14989",logistic,808,50,10,8080,10,1.50121228566206,0.0416254386020311,0.027727882991361
"14990",logistic,808,50,10,8080,10,1.42770148765159,0.0656287807494753,0.0459681392203543
"14991",logistic,808,50,10,8080,10,1.19980840705418,0.0332003319381686,0.0276713613131644
"14992",logistic,808,50,10,8080,10,1.55040748620545,0.0307074005709459,0.0198060192847113
"14993",logistic,808,50,10,8080,10,1.39680048595711,0.0362834528830655,0.0259761170244749
"14994",logistic,808,50,10,8080,10,1.33787547167441,0.0515046433136084,0.0384973373113329
"14995",logistic,808,50,10,8080,10,1.30629038877477,0.0579487401578835,0.0443613002559379
"14996",logistic,808,50,10,8080,10,1.31680597698408,0.0421450146825462,0.0320054855606534
"14997",logistic,808,50,10,8080,10,1.60912699599059,0.0606396850120729,0.0376848347974814
"14998",logistic,808,50,10,8080,10,1.43886106435688,0.0504677020784328,0.0350747569231016
"14999",logistic,808,50,10,8080,10,1.59715722372464,0.0358507269371147,0.0224465859744911
"15000",logistic,808,50,10,8080,10,1.55492840758847,0.0349211599605658,0.0224583715817018
"15001",logistic,808,50,20,16160,10,1.84326005390713,0.0250356954047331,0.0135822915229271
"15002",logistic,808,50,20,16160,10,1.58457147464502,0.0195584374602744,0.01234304527958
"15003",logistic,808,50,20,16160,10,1.34397663322202,0.0159408957651533,0.0118609917546981
"15004",logistic,808,50,20,16160,10,1.31278035652582,0.0174714060184903,0.0133087046371772
"15005",logistic,808,50,20,16160,10,1.52896067506445,0.0214287968235425,0.0140152700936139
"15006",logistic,808,50,20,16160,10,1.15924916429966,0.0205197676807818,0.0177009122048223
"15007",logistic,808,50,20,16160,10,1.57274604979614,0.020594884918042,0.0130948571898887
"15008",logistic,808,50,20,16160,10,1.92826499136623,0.0181310265444561,0.00940276706035602
"15009",logistic,808,50,20,16160,10,1.97793902684586,0.0248068317223742,0.0125417575494896
"15010",logistic,808,50,20,16160,10,1.80656012743642,0.0341635299934302,0.018910818120352
"15011",logistic,808,50,20,16160,10,1.32403261370845,0.0168138659916188,0.0126989817452648
"15012",logistic,808,50,20,16160,10,1.76626698230553,0.0172592562507198,0.009771601022735
"15013",logistic,808,50,20,16160,10,1.56577938407064,0.0284366579144223,0.0181613439311571
"15014",logistic,808,50,20,16160,10,1.21754273937708,0.0161032093211537,0.0132259910066011
"15015",logistic,808,50,20,16160,10,1.28199495513796,0.021411405753668,0.0167016302738601
"15016",logistic,808,50,20,16160,10,1.66911434104771,0.0235722098657944,0.0141225854251531
"15017",logistic,808,50,20,16160,10,1.46341899884747,0.0194441013789119,0.0132867629805444
"15018",logistic,808,50,20,16160,10,1.75360810077793,0.0215813196068024,0.0123068088002265
"15019",logistic,808,50,20,16160,10,1.52033827968621,0.0207213057452923,0.0136294047332474
"15020",logistic,808,50,20,16160,10,1.63797596823707,0.0197712124398873,0.0120705143563045
"15021",logistic,808,50,20,16160,10,2.03937041749694,0.0236105812929044,0.0115773873595182
"15022",logistic,808,50,20,16160,10,1.63978923733016,0.0272250379529099,0.016602766583123
"15023",logistic,808,50,20,16160,10,1.68342702081462,0.0362711539807818,0.0215460210227765
"15024",logistic,808,50,20,16160,10,1.29159949745715,0.0241689400362931,0.0187124105296387
"15025",logistic,808,50,20,16160,10,2.01875807979521,0.0230066892599433,0.0113964568068885
"15026",logistic,808,50,20,16160,10,1.4740190992884,0.0263411776778062,0.0178703096116751
"15027",logistic,808,50,20,16160,10,1.76692926616356,0.0303489549802804,0.0171761006857821
"15028",logistic,808,50,20,16160,10,1.63190108942377,0.0259377783054279,0.0158942098105876
"15029",logistic,808,50,20,16160,10,1.37450906945765,0.0242288098397594,0.017627246249688
"15030",logistic,808,50,20,16160,10,1.74973925300213,0.0267218203009134,0.0152718870854987
"15031",logistic,808,50,20,16160,10,1.4600126985207,0.0218839863991158,0.0149889014124938
"15032",logistic,808,50,20,16160,10,1.86324655993872,0.0328117456652595,0.0176099859088636
"15033",logistic,808,50,20,16160,10,1.57807669631818,0.0227342260580607,0.0144062871665884
"15034",logistic,808,50,20,16160,10,1.47734549571894,0.0332536340771249,0.0225090435334777
"15035",logistic,808,50,20,16160,10,1.79140131898803,0.0294656493327868,0.0164483798356429
"15036",logistic,808,50,20,16160,10,1.95679478985253,0.0272531644806082,0.0139274514741845
"15037",logistic,808,50,20,16160,10,1.88276515749079,0.034021003253849,0.0180697008963081
"15038",logistic,808,50,20,16160,10,1.70284154410992,0.0153925846533557,0.0090393523147225
"15039",logistic,808,50,20,16160,10,1.22080464054219,0.0231105950992394,0.0189306252055
"15040",logistic,808,50,20,16160,10,1.6459400380039,0.0218330914889268,0.0132648158406819
"15041",logistic,808,50,20,16160,10,1.54150510295673,0.0259107488815523,0.0168087337705554
"15042",logistic,808,50,20,16160,10,1.27447981265735,0.0250233799545033,0.0196341909114499
"15043",logistic,808,50,20,16160,10,2.07270034255484,0.0287724192053889,0.0138816106769797
"15044",logistic,808,50,20,16160,10,1.20934603982567,0.0168855280271738,0.0139625280698053
"15045",logistic,808,50,20,16160,10,1.65381809523738,0.0308045556902906,0.0186263264255003
"15046",logistic,808,50,20,16160,10,2.44299422689643,0.0249218744049112,0.0102013644283441
"15047",logistic,808,50,20,16160,10,1.7936448463168,0.0338402437682084,0.0188667471365351
"15048",logistic,808,50,20,16160,10,1.39652906496092,0.0169006780598296,0.0121019164469037
"15049",logistic,808,50,20,16160,10,1.59217764391383,0.0232570519518059,0.014607071039282
"15050",logistic,808,50,20,16160,10,1.53540576449776,0.0214499383240997,0.0139702082798393
"15051",logistic,808,50,20,16160,10,1.1594954605327,0.0195151115352406,0.0168306924860878
"15052",logistic,808,50,20,16160,10,1.82026477141712,0.0281551203586166,0.0154675961435529
"15053",logistic,808,50,20,16160,10,1.63690843766547,0.0260606056942893,0.015920625182589
"15054",logistic,808,50,20,16160,10,1.4587524556852,0.0208853859473973,0.0143172927428506
"15055",logistic,808,50,20,16160,10,1.31631927342385,0.0231704061878543,0.0176024211265905
"15056",logistic,808,50,20,16160,10,1.72020336260359,0.0256320736395565,0.0149006066356953
"15057",logistic,808,50,20,16160,10,1.59662959320628,0.026705116085928,0.0167259307979504
"15058",logistic,808,50,20,16160,10,1.67231686566809,0.0314387585433187,0.0187995225000371
"15059",logistic,808,50,20,16160,10,1.91785655837321,0.0202184612703917,0.0105422176554964
"15060",logistic,808,50,20,16160,10,1.73633134788058,0.0247496990770839,0.0142540184552298
"15061",logistic,808,50,20,16160,10,1.62558407720796,0.0165432590540145,0.0101768092379624
"15062",logistic,808,50,20,16160,10,1.34572397300075,0.0176348503135007,0.0131043591905239
"15063",logistic,808,50,20,16160,10,1.6340696785326,0.0312719888442932,0.0191374879878901
"15064",logistic,808,50,20,16160,10,1.74606389520907,0.0218016819121557,0.0124861879178512
"15065",logistic,808,50,20,16160,10,1.66326906631284,0.0308509218815874,0.018548365088024
"15066",logistic,808,50,20,16160,10,1.40330574223385,0.0233507177933737,0.0166397935179848
"15067",logistic,808,50,20,16160,10,1.70005890174892,0.0222500650926879,0.0130878201159962
"15068",logistic,808,50,20,16160,10,1.7962757392046,0.0269548925641464,0.0150059882098514
"15069",logistic,808,50,20,16160,10,1.69705044360219,0.0218349692807093,0.0128664232480692
"15070",logistic,808,50,20,16160,10,1.50957226159792,0.01607343097239,0.0106476724442299
"15071",logistic,808,50,20,16160,10,1.79479601630968,0.02736009187434,0.0152441233575923
"15072",logistic,808,50,20,16160,10,1.4406998769911,0.0210858368531595,0.0146358288703385
"15073",logistic,808,50,20,16160,10,1.58933646402288,0.0265431826013581,0.0167007950815983
"15074",logistic,808,50,20,16160,10,1.93950276161985,0.0185960557076984,0.00958805322461478
"15075",logistic,808,50,20,16160,10,1.84855904835247,0.0341734830302007,0.0184865520312471
"15076",logistic,808,50,20,16160,10,1.89925234813148,0.0237339720082676,0.0124964815926738
"15077",logistic,808,50,20,16160,10,1.70264504569671,0.0192684303278659,0.0113167629251706
"15078",logistic,808,50,20,16160,10,1.81584866684189,0.0235176198094006,0.0129513104471984
"15079",logistic,808,50,20,16160,10,1.57168735313585,0.0212240306240719,0.0135039774810972
"15080",logistic,808,50,20,16160,10,1.25672671084725,0.0173236566015499,0.0137847444890153
"15081",logistic,808,50,20,16160,10,1.78217739570874,0.0228981650215601,0.0128484207445881
"15082",logistic,808,50,20,16160,10,1.49139459229382,0.0295055856206221,0.0197838893697754
"15083",logistic,808,50,20,16160,10,1.49741905159566,0.0273379816609168,0.0182567342333366
"15084",logistic,808,50,20,16160,10,1.67118225461,0.0171372901654209,0.010254590795317
"15085",logistic,808,50,20,16160,10,1.60619479693109,0.0243508126474434,0.0151605600354139
"15086",logistic,808,50,20,16160,10,1.83380372449076,0.0199133145165652,0.0108590217429595
"15087",logistic,808,50,20,16160,10,2.0227221474256,0.0276533678540495,0.0136713625691225
"15088",logistic,808,50,20,16160,10,1.30097783472341,0.0281917804390563,0.0216696854370698
"15089",logistic,808,50,20,16160,10,1.42313347703998,0.0191393626573356,0.0134487474057206
"15090",logistic,808,50,20,16160,10,1.6129375860961,0.0248219307110831,0.0153892691974283
"15091",logistic,808,50,20,16160,10,1.96097569274595,0.0222427155676951,0.0113426778567299
"15092",logistic,808,50,20,16160,10,1.89730264575745,0.0253095508631462,0.0133397541608561
"15093",logistic,808,50,20,16160,10,1.50703598621302,0.0189818460922628,0.0125954829651823
"15094",logistic,808,50,20,16160,10,1.90916250081643,0.0280360359675123,0.0146849919561708
"15095",logistic,808,50,20,16160,10,1.59873444263657,0.0286190215800954,0.0179010477392968
"15096",logistic,808,50,20,16160,10,1.50326362856476,0.0226480428468955,0.0150659155297456
"15097",logistic,808,50,20,16160,10,1.66318203795487,0.0231756312419124,0.0139345127069856
"15098",logistic,808,50,20,16160,10,1.6439226007588,0.0178767492207731,0.0108744470162534
"15099",logistic,808,50,20,16160,10,1.59641536084177,0.0254005126490853,0.0159109673285103
"15100",logistic,808,50,20,16160,10,1.98588114874797,0.0306322998862386,0.0154250418790425
"15101",logistic,808,50,20,16160,10,1.74552899946542,0.0265006610936158,0.0151820228147065
"15102",logistic,808,50,20,16160,10,1.8560396912194,0.0243867522580342,0.0131391329471044
"15103",logistic,808,50,20,16160,10,1.42847319173908,0.015564485340778,0.0108958890028795
"15104",logistic,808,50,20,16160,10,1.29760913381801,0.0130471188961357,0.0100547372518461
"15105",logistic,808,50,20,16160,10,1.84120364203274,0.0287412537892352,0.0156100352688332
"15106",logistic,808,50,20,16160,10,1.94068357893737,0.0289374313647969,0.0149109477087665
"15107",logistic,808,50,20,16160,10,1.64485362172393,0.018237671874775,0.0110877172496727
"15108",logistic,808,50,20,16160,10,1.42381756353393,0.0207649205840267,0.0145839755849675
"15109",logistic,808,50,20,16160,10,1.5006103992146,0.0239203710904651,0.0159404273774091
"15110",logistic,808,50,20,16160,10,1.6359587722023,0.0246611514323028,0.015074433323955
"15111",logistic,808,50,20,16160,10,1.26893223589458,0.0175496885673326,0.0138302803498095
"15112",logistic,808,50,20,16160,10,1.69982391405282,0.0273460021783618,0.0160875499822578
"15113",logistic,808,50,20,16160,10,1.28279165650396,0.0232487379132267,0.0181235493662215
"15114",logistic,808,50,20,16160,10,1.69153143419387,0.0302456279986853,0.0178806183481298
"15115",logistic,808,50,20,16160,10,1.39427354841428,0.0153759845708713,0.0110279540111468
"15116",logistic,808,50,20,16160,10,1.65206759359669,0.0333238257549457,0.0201709820373614
"15117",logistic,808,50,20,16160,10,1.48901572996847,0.024352744524831,0.0163549276442813
"15118",logistic,808,50,20,16160,10,1.77703591856757,0.0257482587984464,0.0144894419574825
"15119",logistic,808,50,20,16160,10,1.63577828404079,0.0292555117951108,0.0178847659738104
"15120",logistic,808,50,20,16160,10,1.59594166615638,0.0229870581642887,0.0144034450956156
"15121",logistic,808,50,20,16160,10,1.5746059040072,0.0296884043242379,0.0188544982898159
"15122",logistic,808,50,20,16160,10,1.59184427713237,0.0239193755159358,0.0150262031654412
"15123",logistic,808,50,20,16160,10,1.74281606055307,0.0261102040261532,0.014981617749074
"15124",logistic,808,50,20,16160,10,1.72847246570584,0.0223460966568028,0.0129282340911792
"15125",logistic,808,50,20,16160,10,1.14338707356344,0.0135643217691716,0.0118632806709083
"15126",logistic,808,50,20,16160,10,1.54420278801235,0.0302979870817245,0.0196204716873508
"15127",logistic,808,50,20,16160,10,1.43481435048515,0.0245895417703599,0.0171377863359434
"15128",logistic,808,50,20,16160,10,1.43205785579712,0.0282616382566153,0.0197349835708169
"15129",logistic,808,50,20,16160,10,1.25345481322149,0.0294660090592439,0.023507835103775
"15130",logistic,808,50,20,16160,10,1.54089050679196,0.0259484539585699,0.016839907731402
"15131",logistic,808,50,20,16160,10,1.25135164579966,0.0209393752747988,0.0167334061093737
"15132",logistic,808,50,20,16160,10,1.94035873075975,0.0296212050167669,0.0152658395312132
"15133",logistic,808,50,20,16160,10,1.43474940086757,0.0191843070373158,0.01337119013656
"15134",logistic,808,50,20,16160,10,1.56128801328518,0.0234780853773542,0.0150376389093981
"15135",logistic,808,50,20,16160,10,1.90560091073067,0.0280867161805619,0.0147390337727077
"15136",logistic,808,50,20,16160,10,1.32021611755005,0.024529959296989,0.0185802604368365
"15137",logistic,808,50,20,16160,10,1.60374852972365,0.0254741718512846,0.0158841435419269
"15138",logistic,808,50,20,16160,10,1.30964955567903,0.0265788720470445,0.020294644419792
"15139",logistic,808,50,20,16160,10,1.70664240857546,0.0258469404873098,0.0151449069573305
"15140",logistic,808,50,20,16160,10,1.63570542063133,0.0295333085545629,0.0180553956611356
"15141",logistic,808,50,20,16160,10,1.9099109931507,0.0435815473055679,0.0228186273925118
"15142",logistic,808,50,20,16160,10,1.41246553878894,0.0301745832497781,0.0213630580153128
"15143",logistic,808,50,20,16160,10,1.67560010446346,0.0252966859568336,0.0150970902242417
"15144",logistic,808,50,20,16160,10,2.19542761915004,0.0310938059879109,0.0141629838837269
"15145",logistic,808,50,20,16160,10,2.11988059223706,0.0206056998683383,0.00972021723478004
"15146",logistic,808,50,20,16160,10,1.24628323871141,0.0215632784788751,0.017302068911053
"15147",logistic,808,50,20,16160,10,1.63682568781049,0.0251925461990155,0.0153910989952232
"15148",logistic,808,50,20,16160,10,1.83391999438221,0.0271233190795619,0.0147898049874847
"15149",logistic,808,50,20,16160,10,1.11690017218798,0.0189775410943969,0.0169912598878201
"15150",logistic,808,50,20,16160,10,1.62640036857367,0.0214387337254708,0.0131817073702905
"15151",logistic,808,50,20,16160,10,1.80679269900352,0.0237415291718703,0.0131401511556717
"15152",logistic,808,50,20,16160,10,1.78851210637771,0.0200794409320961,0.0112268968493387
"15153",logistic,808,50,20,16160,10,1.43524974180389,0.0180535154303535,0.0125786578492347
"15154",logistic,808,50,20,16160,10,1.22894671311678,0.0166862855000401,0.013577712786034
"15155",logistic,808,50,20,16160,10,1.36716885533334,0.0217450682243916,0.0159051810897856
"15156",logistic,808,50,20,16160,10,1.21134468919713,0.0245237823824052,0.0202450901061526
"15157",logistic,808,50,20,16160,10,1.76611868239801,0.0357274455778073,0.0202293571399727
"15158",logistic,808,50,20,16160,10,1.87809316021591,0.0253400818146813,0.0134924519994355
"15159",logistic,808,50,20,16160,10,1.5139308656027,0.0264908001184082,0.017498024989313
"15160",logistic,808,50,20,16160,10,1.81526621136732,0.0239162935997908,0.013175088838224
"15161",logistic,808,50,20,16160,10,2.06848284315212,0.0294265661817174,0.0142261591770686
"15162",logistic,808,50,20,16160,10,1.4170103861157,0.0164991172430512,0.0116436106641946
"15163",logistic,808,50,20,16160,10,1.16691292667811,0.0290574212339035,0.0249011049321583
"15164",logistic,808,50,20,16160,10,1.81683218688854,0.0385193707042106,0.021201391621192
"15165",logistic,808,50,20,16160,10,1.30027249706446,0.0216005580050332,0.016612331687242
"15166",logistic,808,50,20,16160,10,1.62601805894928,0.0228981558365978,0.0140823502608541
"15167",logistic,808,50,20,16160,10,1.37726951809835,0.0167492996934992,0.0121612360350686
"15168",logistic,808,50,20,16160,10,1.53540540605615,0.0188075089884575,0.0122492137348705
"15169",logistic,808,50,20,16160,10,1.81973916108742,0.0245924133301586,0.0135142518532507
